,Price,Year,Kilometer,Fuel Type,No. of Owner(s),Insurance,Registration type,Engine,Mileage (ARAI),Drivetrain,Turbocharger/Supercharger,Length,Width,Height,Wheelbase,Doors,Seating Capacity,No of Seating Rows,Front Brake Type,Rear Brake Type,Steering Type,Transmission_Type,Cruise_Control,ABS,Power_Windows,Sunroof,Rear_Wiper,Four_Wheel_Drive,Air_Conditioner,Steering_Adjustment,Heater,Parking_Sensors,Instrument_Cluster,Steering_controls,Display,Gears,Mileage,Power_bhp,Torque_Nm
104,600000,2016,82000,Diesel,First,Comprehensive,Individual,1248.0,24.29,FWD ,Yes,3995,1790,1640,2500,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,False,False,5 Gears,24.29,89.0,200.0
105,550000,2019,65000,Petrol,First,Comprehensive,Individual,1197.0,20.4,FWD ,No ,3850,1695,1530,2430,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,True,False,True,False,False,5 Gears,20.4,83.0,115.0
106,800000,2019,52000,Diesel,First,Comprehensive,Individual,1497.0,23.97,FWD ,Yes,3994,1811,1607,2498,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,False,6 Gears,23.97,108.0,260.0
107,350000,2014,68000,Petrol,First,Not Available,Individual,1198.0,17.8,FWD ,No ,3990,1680,1505,2405,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,True,False,True,False,False,5 Gears,17.8,87.0,109.0
108,450000,2014,66000,Petrol,First,Comprehensive,Individual,1197.0,18.15,FWD ,No ,3995,1710,1505,2525,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,False,False,True,False,5 Gears,18.15,83.0,113.796
109,725000,2017,48000,Diesel,First,Comprehensive,Individual,1248.0,24.29,FWD ,Yes,3995,1790,1640,2500,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,False,False,5 Gears,24.29,89.0,200.0
110,365000,2013,73000,Diesel,First,Comprehensive,Individual,1598.0,20.5,FWD ,No ,4386,1699,1466,2552,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,False,False,True,False,5 Gears,20.5,103.0,250.0
111,550000,2019,34000,Petrol,First,Comprehensive,Individual,1197.0,20.52,FWD ,No ,3655,1620,1675,2435,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,False,5 Gears,20.52,82.0,113.0
112,390000,2017,72000,CNG,First,Comprehensive,Individual,998.0,31.79,FWD ,No ,3600,1600,1560,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,31.79,59.0,78.0
113,375000,2013,74000,Diesel,First,Not Available,Individual,1248.0,23.4,FWD ,No ,3995,1695,1555,2430,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,True,False,False,False,False,5 Gears,23.4,74.0,190.0
114,400000,2015,72000,Diesel,First,Comprehensive,Individual,1498.0,25.8,FWD ,Yes,3990,1680,1505,2405,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,False,True,False,False,5 Gears,25.8,99.0,200.0
115,375000,2013,74000,Diesel,First,Not Available,Individual,1248.0,23.4,FWD ,No ,3995,1695,1555,2430,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,True,False,False,False,False,5 Gears,23.4,74.0,190.0
116,620000,2017,92000,Diesel,First,Comprehensive,Individual,1498.0,23.0,FWD ,Yes,3998,1765,1647,2519,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,5 Gears,23.0,99.0,205.0
117,240000,2014,59000,Petrol,First,Comprehensive,Individual,814.0,21.1,FWD ,No ,3495,1550,1500,2380,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,21.1,55.0,75.0
118,400000,2014,64000,Diesel,First,Comprehensive,Individual,1248.0,23.4,FWD ,No ,3995,1695,1555,2430,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,True,False,False,False,False,5 Gears,23.4,74.0,190.0
119,280000,2018,46000,Petrol,First,Comprehensive,Individual,796.0,22.74,FWD ,No ,3395,1490,1475,2360,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,22.74,47.0,69.0
120,750000,2017,73000,Diesel,First,Comprehensive,Individual,1248.0,24.52,FWD ,Yes,4296,1695,1685,2740,5.0,7.0,3.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,24.52,89.0,200.0
121,650000,2018,12000,Petrol,First,Comprehensive,Individual,1197.0,21.4,FWD ,No ,3995,1745,1500,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,False,5 Gears,21.4,83.0,115.0
122,590000,2020,40000,CNG,First,Not Available,Individual,998.0,26.6,FWD ,No ,3599,1495,1700,2400,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,26.6,58.0,77.0
123,620000,2018,56000,Petrol,First,Not Available,Individual,1197.0,21.4,FWD ,No ,3995,1745,1500,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,5 Gears,21.4,83.0,115.0
124,575000,2020,12000,Petrol,First,Not Available,Individual,998.0,20.5,FWD ,No ,3599,1495,1700,2400,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,20.5,67.0,90.0
125,409999,2017,47000,CNG,First,Not Available,Individual,998.0,26.6,FWD ,No ,3599,1495,1700,2400,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,26.6,58.0,77.0
126,320000,2016,62009,Petrol,First,Not Available,Individual,998.0,20.5,FWD ,No ,3599,1495,1700,2400,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,20.5,67.0,90.0
127,400000,2014,85000,Diesel,First,Third Party,Individual,1248.0,23.4,FWD ,No ,3995,1695,1555,2430,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,True,False,False,False,False,5 Gears,23.4,74.0,190.0
128,3900000,2020,50000,Diesel,First,Comprehensive,Individual,2143.0,19.27,RWD ,Yes,4686,1810,1442,2840,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,19.27,168.0,400.0
129,2000000,2016,44392,Petrol,Third,Comprehensive,Individual,1991.0,15.04,FWD ,Yes,4630,1777,1432,2699,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,15.04,181.0,300.0
130,6000000,2017,65000,Diesel,First,Comprehensive,Individual,2987.0,11.5,AWD ,Yes,5130,1934,1850,3075,5.0,7.0,3.0,Disc ,Disc,Power,Automatic,True,True,True,True,True,True,True,True,True,True,True,True,True,Automatic,11.5,255.0,620.0
131,1380000,2014,57108,Diesel,Second,Comprehensive,Individual,1968.0,15.77,AWD ,No ,4385,1831,1608,2603,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,False,False,True,False,Automatic,15.77,174.0,380.0
132,2000000,2013,82000,Diesel,First,Comprehensive,Individual,2993.0,13.53,RWD ,No ,5247,2110,1448,3157,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,False,False,False,False,Automatic,13.53,275.0,600.0
133,1525000,2014,72000,Diesel,Second,Comprehensive,Individual,2143.0,14.2,RWD ,No ,4879,1854,1474,2874,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,False,True,True,True,False,False,True,True,True,False,False,True,False,Automatic,14.2,204.0,500.0
134,3000000,2018,89000,Diesel,First,Comprehensive,Individual,1969.0,17.86,FWD ,Yes,4963,1879,1443,2941,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,17.86,187.0,400.0
135,2700000,2018,40000,Diesel,First,Comprehensive,Individual,1995.0,20.68,4WD,Yes,4439,1821,1612,2670,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,False,True,True,True,True,True,True,True,True,True,True,True,True,Automatic,20.68,188.0,400.0
136,3550000,2021,97000,Diesel,First,Comprehensive,Individual,2755.0,14.24,RWD ,Yes,4795,1855,1835,2745,5.0,7.0,3.0,Ventilated Disc ,Disc,Power,Manual,True,True,True,False,True,False,True,True,True,True,True,True,True,6 Gears,14.24,174.0,420.0
137,625000,2016,56300,Diesel,First,Comprehensive,Individual,1248.0,28.09,FWD ,Yes,4490,1730,1485,2650,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,False,5 Gears,28.09,89.0,200.0
138,365000,2017,55000,Petrol,First,Comprehensive,Individual,998.0,20.5,FWD ,No ,3599,1495,1700,2400,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,True,False,True,True,True,False,True,False,False,5 Gears,20.5,67.0,90.0
139,565000,2019,38000,CNG,First,Comprehensive,Individual,998.0,33.54,FWD ,No ,3655,1620,1675,2435,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,False,True,True,True,False,False,5 Gears,33.54,58.0,78.0
140,4640000,2021,24000,Diesel,First,Comprehensive,Individual,2143.0,18.7,4WD,Yes,4424,1804,1494,2699,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,True,True,True,True,True,True,True,True,True,Automatic,18.7,168.0,350.0
141,1550000,2020,31000,Petrol,First,Comprehensive,Individual,1353.0,16.5,FWD ,Yes,4315,1800,1645,2610,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,True,False,True,True,True,True,True,True,True,Automatic,16.5,138.0,242.0
142,3150000,2014,66500,Diesel,First,Not Available,Individual,2993.0,12.9,RWD ,Yes,5252,1899,1457,3157,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,12.9,271.0,600.0
143,1075000,2022,4320,Petrol,First,Comprehensive,Individual,1462.0,20.6,FWD ,No ,4490,1730,1485,2650,4.0,5.0,2.0,Ventilated Disc ,Drum ,Power,Manual,True,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,20.6,103.0,138.0
144,3150000,2014,66515,Diesel,First,Not Available,Individual,2993.0,12.9,RWD ,Yes,5252,1899,1457,3157,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,12.9,271.0,600.0
145,5350000,2019,36000,Diesel,Second,Comprehensive,Individual,1950.0,12.06,RWD ,Yes,5063,1860,1494,3079,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,12.06,192.0,400.0
146,440000,2018,52000,CNG,First,Comprehensive,Individual,998.0,26.6,FWD ,No ,3599,1495,1700,2400,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,26.6,58.0,77.0
147,400000,2014,53000,Diesel,First,Comprehensive,Individual,1498.0,25.8,FWD ,Yes,3990,1680,1505,2405,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,False,True,True,False,5 Gears,25.8,99.0,200.0
148,675000,2020,58000,Petrol,First,Not Available,Individual,1197.0,21.4,FWD ,No ,3995,1745,1500,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,False,5 Gears,21.4,83.0,115.0
149,1250000,2018,77800,Diesel,Second,Not Available,Individual,1956.0,17.1,FWD ,Yes,4395,1818,1640,2636,5.0,5.0,2.0,Disc ,Disc,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,6 Gears,17.1,171.0,350.0
150,490000,2014,82000,Diesel,First,Comprehensive,Individual,1498.0,22.7,FWD ,Yes,3999,1765,1708,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,False,5 Gears,22.7,89.0,204.0
151,5800000,2017,82000,Petrol,First,Comprehensive,Corporate,2996.0,8.5,AWD ,No ,5130,1934,1850,3075,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,True,True,True,True,True,True,True,True,True,Automatic,8.5,329.0,480.0
152,3875000,2019,33000,Diesel,First,Comprehensive,Individual,1950.0,12.06,RWD ,Yes,4686,1810,1442,2840,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,12.06,192.0,400.0
153,3875000,2019,33000,Diesel,First,Comprehensive,Individual,1950.0,12.06,RWD ,Yes,4686,1810,1442,2840,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,12.06,192.0,400.0
154,1600000,2010,49781,Petrol,First,Not Available,Individual,1984.0,11.300000190734863,FWD ,No ,4129,1721,1498,2502,3.0,4.0,2.0,Disc ,Disc,Power,Automatic,False,True,True,False,False,False,True,False,True,True,True,False,False,Automatic,11.300000190734863,114.0,172.0
155,450000,2017,44000,Petrol,First,Comprehensive,Individual,1196.0,18.16,FWD ,No ,3995,1695,1525,2491,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,False,True,True,False,5 Gears,18.16,87.0,112.0
156,200000,2013,57000,CNG,First,Comprehensive,Individual,1086.0,17.92,FWD ,No ,3565,1525,1590,2380,5.0,5.0,2.0,Disc ,Drum ,Manual,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,17.92,62.0,96.0
157,300000,2015,53000,Petrol,First,Comprehensive,Individual,998.0,20.5,FWD ,No ,3599,1495,1700,2400,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,20.5,67.0,90.0
158,1540000,2020,65000,Diesel,First,Comprehensive,Individual,2179.0,15.0,RWD ,Yes,4456,1820,1995,2680,5.0,8.0,3.0,Ventilated Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,False,True,False,False,6 Gears,15.0,140.0,320.0
159,1575000,2013,71335,Petrol,Second,Comprehensive,Individual,1598.0,15.62,FWD ,No ,3723,1913,1407,2467,2.0,4.0,2.0,Disc ,Disc,Power,Automatic,False,True,True,False,False,False,True,True,True,False,False,False,False,Automatic,15.62,122.0,160.0
160,3775000,2017,11330,Petrol,Second,Comprehensive,Individual,1798.0,16.6,FWD ,Yes,4421,1793,1409,2595,2.0,4.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,False,False,False,True,True,True,True,True,True,True,Automatic,16.6,177.0,250.0
161,2150000,2015,37538,Diesel,First,Comprehensive,Individual,1968.0,15.77,AWD ,No ,4385,1831,1608,2603,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,False,False,True,False,Automatic,15.77,174.0,380.0
162,2600000,2012,42000,Diesel,First,Comprehensive,Individual,2967.0,13.88,AWD ,Yes,4969,2139,1420,2914,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,True,True,True,True,True,False,True,True,True,Automatic,13.88,241.0,500.0
163,1675000,2015,47000,Diesel,First,Comprehensive,Individual,1968.0,15.77,AWD ,No ,4385,1831,1608,2603,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,False,False,True,False,Automatic,15.77,174.0,380.0
164,1575000,2013,71335,Petrol,Second,Not Available,Individual,1598.0,15.62,FWD ,No ,3723,1913,1407,2467,2.0,4.0,2.0,Disc ,Disc,Power,Automatic,False,True,True,False,False,False,True,True,True,False,False,False,False,Automatic,15.62,122.0,160.0
165,2790000,2015,43770,Diesel,First,Not Available,Individual,2967.0,12.37,AWD ,No ,4629,1898,1653,2807,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,False,False,True,False,Automatic,12.37,241.0,580.0
166,2150000,2015,37500,Diesel,First,Comprehensive,Individual,1968.0,15.77,AWD ,No ,4385,1831,1608,2603,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,False,False,True,False,Automatic,15.77,174.0,380.0
167,2790000,2015,43770,Diesel,First,Not Available,Individual,2967.0,12.37,AWD ,No ,4629,1898,1653,2807,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,False,False,True,False,Automatic,12.37,241.0,580.0
168,575000,2016,82000,Diesel,First,Not Available,Individual,1498.0,22.27,FWD ,Yes,3999,1765,1708,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,5 Gears,22.27,99.0,205.0
169,3790000,2020,18800,Petrol,First,Comprehensive,Individual,1395.0,17.84,FWD ,Yes,4726,1842,1427,2820,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,17.84,148.0,250.0
170,1425000,2013,63300,Diesel,First,Not Available,Individual,1968.0,16.66,FWD ,No ,4915,1874,1455,2912,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,False,False,True,False,CVT,16.66,177.0,380.0
171,2590000,2017,96000,Diesel,First,Comprehensive,Individual,3198.0,10.91,4WD,Yes,4892,1860,1837,2850,5.0,7.0,3.0,Disc ,Disc,Power,Automatic,True,True,True,False,True,True,True,True,True,True,True,True,True,Automatic,10.91,197.0,470.0
172,700000,2018,65000,Diesel,First,Comprehensive,Individual,1493.0,16.5,RWD ,Yes,3995,1745,1880,2680,5.0,7.0,3.0,Disc ,Drum ,Power,Manual,False,False,True,False,True,False,True,False,True,False,True,False,False,5 Gears,16.5,70.0,195.0
173,3790000,2020,18800,Petrol,First,Comprehensive,Individual,1395.0,17.84,FWD ,Yes,4726,1842,1427,2820,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,17.84,148.0,250.0
174,3775000,2017,11300,Petrol,Second,Comprehensive,Individual,1798.0,16.6,FWD ,Yes,4421,1793,1409,2595,2.0,4.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,False,False,False,True,True,True,True,True,True,True,Automatic,16.6,177.0,250.0
175,575000,2015,88000,Diesel,First,Comprehensive,Individual,1461.0,19.87,FWD ,Yes,4315,1822,1695,2673,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,True,False,True,True,True,False,True,True,False,5 Gears,19.87,84.0,200.0
176,2850000,2018,63112,Diesel,Second,Not Available,Individual,2755.0,12.9,RWD ,Yes,4795,1855,1835,2745,5.0,7.0,3.0,Ventilated Disc ,Disc,Power,Automatic,True,True,True,False,True,False,True,True,True,True,True,True,True,Automatic,12.9,174.0,450.0
177,750000,2015,62000,Diesel,First,Comprehensive,Individual,2179.0,16.0,FWD ,Yes,4585,1890,1785,2700,5.0,7.0,3.0,Disc ,Disc,Power,Manual,True,True,True,False,True,False,True,True,True,True,True,True,True,6 Gears,16.0,138.0,330.0
178,1025000,2019,62000,Diesel,First,Comprehensive,Individual,2179.0,14.0,RWD ,Yes,4655,1965,1922,2650,5.0,7.0,3.0,Disc ,Disc,Power,Manual,False,True,True,False,True,False,True,True,True,False,True,True,False,5 Gears,14.0,148.0,320.0
179,690000,2020,15000,Petrol,First,Third Party,Individual,1197.0,23.2,FWD ,No ,3995,1735,1515,2450,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,23.2,89.0,113.0
180,575000,2018,62000,Diesel,First,Comprehensive,Individual,1498.0,21.66,FWD ,Yes,3995,1682,1483,2470,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,21.66,109.0,250.0
181,2290000,2015,29000,Diesel,Second,Not Available,Individual,2143.0,17.9,FWD ,Yes,4630,1777,1432,2699,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,17.9,134.0,300.0
182,4250000,2017,47255,Petrol,Second,Comprehensive,Individual,2494.0,17.8,RWD ,Yes,4915,1820,1450,2820,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,CVT,17.8,202.0,213.0
183,4250000,2017,47200,Petrol,Second,Comprehensive,Individual,2494.0,17.8,RWD ,Yes,4915,1820,1450,2820,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,CVT,17.8,202.0,213.0
184,3790000,2017,71000,Diesel,First,Not Available,Individual,1995.0,22.48,RWD ,Yes,4936,1868,1479,2975,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,22.48,188.0,400.0
185,2825000,2018,45500,Diesel,Second,Comprehensive,Individual,1999.0,13.06,RWD ,Yes,4795,1967,1416,2835,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,13.06,177.0,430.0
186,3150000,2017,49700,Diesel,Third,Comprehensive,Individual,1995.0,21.76,RWD ,Yes,4824,1828,1508,2920,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,21.76,188.0,400.0
187,475000,2015,72000,Diesel,First,Comprehensive,Individual,1498.0,25.8,FWD ,Yes,3990,1680,1505,2405,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,False,True,True,False,5 Gears,25.8,99.0,200.0
188,650000,2020,17000,Petrol,First,Third Party,Individual,1197.0,20.4,FWD ,No ,3850,1695,1530,2430,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,True,False,True,False,False,5 Gears,20.4,83.0,115.0
189,450000,2012,45000,Diesel,First,Not Available,Individual,1248.0,23.4,FWD ,No ,3995,1695,1555,2430,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,True,True,False,False,False,False,5 Gears,23.4,74.0,190.0
